pair,point_index,I,Q,abs_s,phase_rad
1,246,0.31506800651550293,-0.22533440589904785,0.38735441550539973,-0.6208499420340717
1,247,1.2488664388656616,0.260227233171463,1.2756902425781402,0.20543124658796685
1,248,-1.8009657859802246,0.7489140629768372,1.9504743105193265,2.7475059059796467
1,249,-0.5916239023208618,0.8341708183288574,1.0226728684915818,2.187694032811706
1,250,-0.9538787007331848,0.5148617625236511,1.0839590445313831,2.6466483138196497
1,251,-1.5058962106704712,0.4230736792087555,1.5641977929120463,2.8677080716189485
1,252,-0.7139702439308167,0.167042538523674,0.7332507885403622,2.9117637571124115
1,253,-1.4131251573562622,1.4318020343780518,2.0117106591163374,2.349629609106685
1,254,1.7045214176177979,0.07317490875720978,1.7060913898116399,0.04290354140916006
1,255,-0.9664007425308228,-0.46497684717178345,1.072442941871472,-2.6931442150259755
1,256,-0.3582027852535248,1.0916893482208252,1.1489538147298146,1.887845644366533
1,257,0.6255347728729248,0.29508230090141296,0.6916410314451086,0.44077533867859153
1,258,-1.166768193244934,1.4234117269515991,1.8405023665269713,2.257433559037973
1,259,-1.7130234241485596,0.361333966255188,1.7507174206168628,2.933706589629596
1,260,0.2997157573699951,0.3930954933166504,0.4943213550735296,0.9193745590918833
1,261,-0.4542408883571625,0.81265789270401,0.9309928223298106,2.0804903606760603
1,262,-1.2908246517181396,1.0814317464828491,1.6839604816575127,2.444233721832913
1,263,-1.7390482425689697,0.48345351219177246,1.8049975314201354,2.870440525119494
1,264,-1.0054535865783691,0.23066310584545135,1.0315727716266923,2.9160828065486517
1,265,0.7845228314399719,-0.12126729637384415,0.7938399273281814,-0.15336084577180326
1,266,-0.7915628552436829,1.1045268774032593,1.3588787203822592,2.1926117977162702
1,267,0.3922697603702545,0.25561025738716125,0.4682009916504532,0.5775122087624484
1,268,0.9901347756385803,-0.2611481547355652,1.0239947424917046,-0.2578774923681505
1,269,1.326517939567566,0.3394922912120819,1.369271653028357,0.25054956793667715
1,270,0.37080758810043335,-1.5192042589187622,1.5638030079616059,-1.331397010378919
1,271,0.39269647002220154,-0.2291979193687439,0.4546891287581649,-0.5283118717667311
1,272,-0.6299313902854919,0.4084323048591614,0.7507532911147174,2.5663600332064935
1,273,-0.4378480613231659,-0.6304029226303101,0.7675407283429926,-2.1778570315740775
